Station,Month,Last 3 Year Avg Departures,Last 3 Year Avg Returns
Säterinniitty,4,9.044444444444444,8.855555555555556
Säterinniitty,5,12.311827956989248,12.731182795698924
Säterinniitty,6,16.5,16.9
Säterinniitty,7,13.827956989247312,13.935483870967742
Säterinniitty,8,12.870967741935484,13.258064516129032
Säterinniitty,9,10.460674157303371,10.382022471910112
Säterinniitty,10,5.633333333333334,5.566666666666666
Säterinniitty,11,5.633333333333334,5.566666666666666
Leiritori,4,33.181113309413256,33.11101824684443
Leiritori,5,39.75761962105187,39.75697043354571
Leiritori,6,50.05596773976007,50.03646016874544
Leiritori,7,44.87509422561094,44.83906542571891
Leiritori,8,42.0579049538524,42.00460390586893
Leiritori,9,29.779280546002088,29.698641047373798
Leiritori,10,18.316620756614626,18.220855252140932
Leiritori,11,18.316620756614626,18.220855252140932
Gallen-Kallelan tie,4,16.444444444444443,16.455555555555556
Gallen-Kallelan tie,5,21.47826086956522,21.72826086956522
Gallen-Kallelan tie,6,27.466666666666665,27.333333333333332
Gallen-Kallelan tie,7,23.591397849462364,23.666666666666668
Gallen-Kallelan tie,8,17.666666666666668,17.172043010752688
Gallen-Kallelan tie,9,8.333333333333334,8.377777777777778
Gallen-Kallelan tie,10,4.926829268292683,4.939024390243903
Gallen-Kallelan tie,11,4.926829268292683,4.939024390243903
Kirjurinkuja,4,31.933333333333334,34.13333333333333
Kirjurinkuja,5,48.38709677419355,51.17204301075269
Kirjurinkuja,6,68.37777777777778,70.62222222222222
Kirjurinkuja,7,63.16304347826087,66.83695652173913
Kirjurinkuja,8,56.43010752688172,61.18279569892473
Kirjurinkuja,9,42.3,45.333333333333336
Kirjurinkuja,10,26.35483870967742,29.086021505376344
Kirjurinkuja,11,26.35483870967742,29.086021505376344
Mestarinkatu,4,5.791666666666667,4.916666666666667
Mestarinkatu,5,5.967741935483871,4.967741935483871
Mestarinkatu,6,6.310344827586207,5.482758620689655
Mestarinkatu,7,6.67741935483871,6.258064516129032
Mestarinkatu,8,5.7407407407407405,5.444444444444445
Mestarinkatu,9,4.107142857142857,3.9642857142857144
Mestarinkatu,10,3.0,3.107142857142857
Mestarinkatu,11,3.0,3.107142857142857
Leppävaaranaukio,4,46.53333333333333,49.45
Leppävaaranaukio,5,71.69354838709677,73.54838709677419
Leppävaaranaukio,6,96.38333333333334,97.81666666666666
Leppävaaranaukio,7,86.96774193548387,90.41935483870968
Leppävaaranaukio,8,96.59677419354838,97.5
Leppävaaranaukio,9,70.73333333333333,71.15
Leppävaaranaukio,10,41.62903225806452,41.54838709677419
Leppävaaranaukio,11,41.62903225806452,41.54838709677419
Läkkitori,4,14.066666666666666,15.833333333333334
Läkkitori,5,19.9247311827957,22.086021505376344
Läkkitori,6,29.033333333333335,30.622222222222224
Läkkitori,7,27.053763440860216,29.602150537634408
Läkkitori,8,24.21505376344086,25.956989247311828
Läkkitori,9,18.488888888888887,19.31111111111111
Läkkitori,10,12.146067415730338,13.07865168539326
Läkkitori,11,12.146067415730338,13.07865168539326
Tiurintie,4,8.266666666666667,8.0
Tiurintie,5,8.516129032258064,7.741935483870968
Tiurintie,6,11.533333333333333,10.766666666666667
Tiurintie,7,8.516129032258064,7.935483870967742
Tiurintie,8,8.903225806451612,8.64516129032258
Tiurintie,9,6.379310344827586,5.9655172413793105
Tiurintie,10,3.4615384615384617,2.9615384615384617
Tiurintie,11,3.4615384615384617,2.9615384615384617
Säteri,4,9.625,9.295454545454545
Säteri,5,13.258064516129032,12.795698924731182
Säteri,6,17.31111111111111,17.31111111111111
Säteri,7,16.451612903225808,15.96774193548387
Säteri,8,15.097826086956522,15.141304347826088
Säteri,9,11.337078651685394,11.224719101123595
Säteri,10,7.223529411764706,6.929411764705883
Säteri,11,7.223529411764706,6.929411764705883
Rummunlyöjänkatu,4,14.055555555555555,14.433333333333334
Rummunlyöjänkatu,5,18.93548387096774,18.86021505376344
Rummunlyöjänkatu,6,23.224719101123597,23.292134831460675
Rummunlyöjänkatu,7,20.096774193548388,19.881720430107528
Rummunlyöjänkatu,8,18.365591397849464,18.741935483870968
Rummunlyöjänkatu,9,15.044444444444444,14.744444444444444
Rummunlyöjänkatu,10,9.241758241758241,8.989010989010989
Rummunlyöjänkatu,11,9.241758241758241,8.989010989010989
Muurarinkuja,4,11.766666666666667,11.7
Muurarinkuja,5,16.258064516129032,16.086021505376344
Muurarinkuja,6,20.822222222222223,20.744444444444444
Muurarinkuja,7,19.322580645161292,19.129032258064516
Muurarinkuja,8,19.13978494623656,19.086021505376344
Muurarinkuja,9,15.577777777777778,15.255555555555556
Muurarinkuja,10,9.340659340659341,9.131868131868131
Muurarinkuja,11,9.340659340659341,9.131868131868131
Ratsutori,4,33.5,34.111111111111114
Ratsutori,5,44.365591397849464,44.806451612903224
Ratsutori,6,59.477777777777774,59.477777777777774
Ratsutori,7,58.01075268817204,58.064516129032256
Ratsutori,8,50.24731182795699,50.12903225806452
Ratsutori,9,38.96666666666667,38.577777777777776
Ratsutori,10,25.666666666666668,25.88888888888889
Ratsutori,11,25.666666666666668,25.88888888888889
Majurinkulma,4,20.43820224719101,20.752808988764045
Majurinkulma,5,29.301075268817204,30.21505376344086
Majurinkulma,6,38.65555555555556,38.833333333333336
Majurinkulma,7,30.731182795698924,31.440860215053764
Majurinkulma,8,30.344086021505376,30.376344086021504
Majurinkulma,9,22.833333333333332,23.822222222222223
Majurinkulma,10,15.720430107526882,16.322580645161292
Majurinkulma,11,15.720430107526882,16.322580645161292
Vallikatu,4,9.855555555555556,7.644444444444445
Vallikatu,5,12.236559139784946,10.0
Vallikatu,6,16.08888888888889,13.444444444444445
Vallikatu,7,15.827956989247312,11.956989247311828
Vallikatu,8,12.32258064516129,10.64516129032258
Vallikatu,9,8.877777777777778,7.5
Vallikatu,10,6.239130434782608,4.3478260869565215
Vallikatu,11,6.239130434782608,4.3478260869565215
Gransinmäki,4,3.8157894736842106,3.789473684210526
Gransinmäki,5,4.571428571428571,4.376623376623376
Gransinmäki,6,4.416666666666667,4.190476190476191
Gransinmäki,7,3.036144578313253,2.891566265060241
Gransinmäki,8,4.417582417582418,4.153846153846154
Gransinmäki,9,5.345238095238095,5.523809523809524
Gransinmäki,10,3.7466666666666666,3.973333333333333
Gransinmäki,11,3.7466666666666666,3.973333333333333
Mäkkylän asema,4,9.348314606741573,8.179775280898877
Mäkkylän asema,5,10.419354838709678,9.419354838709678
Mäkkylän asema,6,13.9,12.855555555555556
Mäkkylän asema,7,12.053763440860216,10.903225806451612
Mäkkylän asema,8,8.774193548387096,8.46236559139785
Mäkkylän asema,9,5.910112359550562,5.561797752808989
Mäkkylän asema,10,4.811111111111111,3.611111111111111
Mäkkylän asema,11,4.811111111111111,3.611111111111111
Kalkkipellonmäki,4,8.822222222222223,8.21111111111111
Kalkkipellonmäki,5,11.129032258064516,9.913978494623656
Kalkkipellonmäki,6,14.333333333333334,13.544444444444444
Kalkkipellonmäki,7,14.946236559139784,13.03225806451613
Kalkkipellonmäki,8,13.516129032258064,12.182795698924732
Kalkkipellonmäki,9,10.177777777777777,8.644444444444444
Kalkkipellonmäki,10,5.285714285714286,4.989010989010989
Kalkkipellonmäki,11,5.285714285714286,4.989010989010989
Leppävaaran urheilupuisto,4,10.651685393258427,11.101123595505618
Leppävaaran urheilupuisto,5,13.78494623655914,14.494623655913978
Leppävaaran urheilupuisto,6,18.92222222222222,20.255555555555556
Leppävaaran urheilupuisto,7,16.440860215053764,17.107526881720432
Leppävaaran urheilupuisto,8,15.021978021978022,15.373626373626374
Leppävaaran urheilupuisto,9,8.853932584269662,9.348314606741573
Leppävaaran urheilupuisto,10,4.903614457831325,4.566265060240964
Leppävaaran urheilupuisto,11,4.903614457831325,4.566265060240964
Adjutantinkatu,4,33.181113309413256,33.11101824684443
Adjutantinkatu,5,39.75761962105187,39.75697043354571
Adjutantinkatu,6,50.05596773976007,50.03646016874544
Adjutantinkatu,7,44.87509422561094,44.83906542571891
Adjutantinkatu,8,42.0579049538524,42.00460390586893
Adjutantinkatu,9,29.779280546002088,29.698641047373798
Adjutantinkatu,10,18.316620756614626,18.220855252140932
Adjutantinkatu,11,18.316620756614626,18.220855252140932
Vallipolku,4,7.976744186046512,6.546511627906977
Vallipolku,5,8.782608695652174,6.869565217391305
Vallipolku,6,10.730337078651685,8.730337078651685
Vallipolku,7,11.602150537634408,9.301075268817204
Vallipolku,8,8.720430107526882,6.741935483870968
Vallipolku,9,6.5777777777777775,5.433333333333334
Vallipolku,10,4.602739726027397,3.863013698630137
Vallipolku,11,4.602739726027397,3.863013698630137
Kutsuntatie,4,5.03125,4.84375
Kutsuntatie,5,4.896551724137931,4.574712643678161
Kutsuntatie,6,7.0125,6.6
Kutsuntatie,7,5.7272727272727275,5.840909090909091
Kutsuntatie,8,6.172413793103448,6.206896551724138
Kutsuntatie,9,3.8433734939759034,3.4457831325301207
Kutsuntatie,10,2.864864864864865,2.5945945945945947
Kutsuntatie,11,2.864864864864865,2.5945945945945947
Postipuun koulu,4,5.241379310344827,4.873563218390805
Postipuun koulu,5,6.978494623655914,6.731182795698925
Postipuun koulu,6,9.233333333333333,8.722222222222221
Postipuun koulu,7,7.456521739130435,6.586956521739131
Postipuun koulu,8,7.717391304347826,7.260869565217392
Postipuun koulu,9,5.822222222222222,5.611111111111111
Postipuun koulu,10,3.988235294117647,3.635294117647059
Postipuun koulu,11,3.988235294117647,3.635294117647059
Ruutikatu,4,5.655555555555556,4.711111111111111
Ruutikatu,5,7.387096774193548,6.172043010752688
Ruutikatu,6,8.3,7.677777777777778
Ruutikatu,7,5.989247311827957,5.698924731182796
Ruutikatu,8,6.010989010989011,5.186813186813187
Ruutikatu,9,4.325842696629214,3.966292134831461
Ruutikatu,10,3.74025974025974,2.896103896103896
Ruutikatu,11,3.74025974025974,2.896103896103896
Painiitty,4,8.022222222222222,7.888888888888889
Painiitty,5,10.548387096774194,10.043010752688172
Painiitty,6,12.977777777777778,12.855555555555556
Painiitty,7,11.913978494623656,11.655913978494624
Painiitty,8,11.311827956989248,11.559139784946236
Painiitty,9,8.477777777777778,8.544444444444444
Painiitty,10,5.630434782608695,5.336956521739131
Painiitty,11,5.630434782608695,5.336956521739131
Yhdyskunnankuja,4,11.177777777777777,11.333333333333334
Yhdyskunnankuja,5,16.791208791208792,16.63736263736264
Yhdyskunnankuja,6,21.329545454545453,21.625
Yhdyskunnankuja,7,20.526881720430108,20.526881720430108
Yhdyskunnankuja,8,20.129032258064516,20.0752688172043
Yhdyskunnankuja,9,16.788888888888888,17.022222222222222
Yhdyskunnankuja,10,10.817204301075268,10.903225806451612
Yhdyskunnankuja,11,10.817204301075268,10.903225806451612
Leppävaaran uimahalli,4,5.482758620689655,5.126436781609195
Leppävaaran uimahalli,5,9.175824175824175,8.934065934065934
Leppävaaran uimahalli,6,18.42222222222222,18.333333333333332
Leppävaaran uimahalli,7,18.150537634408604,17.870967741935484
Leppävaaran uimahalli,8,17.397849462365592,17.548387096774192
Leppävaaran uimahalli,9,13.61111111111111,13.522222222222222
Leppävaaran uimahalli,10,7.989130434782608,7.836956521739131
Leppävaaran uimahalli,11,7.989130434782608,7.836956521739131
Linnuntie,4,9.422222222222222,9.444444444444445
Linnuntie,5,14.129032258064516,14.376344086021506
Linnuntie,6,18.544444444444444,19.022222222222222
Linnuntie,7,16.903225806451612,17.06451612903226
Linnuntie,8,13.935483870967742,13.817204301075268
Linnuntie,9,9.655555555555555,9.422222222222222
Linnuntie,10,6.096385542168675,5.783132530120482
Linnuntie,11,6.096385542168675,5.783132530120482
Hanasaari,4,17.258426966292134,17.089887640449437
Hanasaari,5,22.903225806451612,22.591397849462364
Hanasaari,6,31.822222222222223,32.27777777777778
Hanasaari,7,25.78494623655914,26.21505376344086
Hanasaari,8,20.806451612903224,20.526881720430108
Hanasaari,9,9.977777777777778,9.777777777777779
Hanasaari,10,5.954545454545454,5.875
Hanasaari,11,5.954545454545454,5.875
Maarinranta,4,13.03370786516854,13.337078651685394
Maarinranta,5,17.548387096774192,19.322580645161292
Maarinranta,6,19.433333333333334,21.22222222222222
Maarinranta,7,16.408602150537636,17.182795698924732
Maarinranta,8,16.153846153846153,17.53846153846154
Maarinranta,9,15.71111111111111,16.58888888888889
Maarinranta,10,10.935483870967742,10.924731182795698
Maarinranta,11,10.935483870967742,10.924731182795698
Leppävaarankäytävä,4,29.155555555555555,33.4
Leppävaarankäytävä,5,47.0,50.193548387096776
Leppävaarankäytävä,6,66.56666666666666,70.02222222222223
Leppävaarankäytävä,7,61.61290322580645,67.3225806451613
Leppävaarankäytävä,8,64.88172043010752,66.89247311827957
Leppävaarankäytävä,9,51.84444444444444,54.46666666666667
Leppävaarankäytävä,10,31.666666666666668,34.30107526881721
Leppävaarankäytävä,11,31.666666666666668,34.30107526881721
Pop-Up Jätkäsaari,4,33.181113309413256,33.11101824684443
Pop-Up Jätkäsaari,5,39.75761962105187,39.75697043354571
Pop-Up Jätkäsaari,6,50.05596773976007,50.03646016874544
Pop-Up Jätkäsaari,7,44.87509422561094,44.83906542571891
Pop-Up Jätkäsaari,8,42.0579049538524,42.00460390586893
Pop-Up Jätkäsaari,9,29.779280546002088,29.698641047373798
Pop-Up Jätkäsaari,10,18.316620756614626,18.220855252140932
Pop-Up Jätkäsaari,11,18.316620756614626,18.220855252140932
Paciuksenkatu,4,37.87951807228916,36.53012048192771
Paciuksenkatu,5,53.82795698924731,51.81720430107527
Paciuksenkatu,6,65.42222222222222,64.3
Paciuksenkatu,7,53.634408602150536,53.344086021505376
Paciuksenkatu,8,53.784946236559136,53.59139784946237
Paciuksenkatu,9,37.68888888888889,37.3
Paciuksenkatu,10,24.741935483870968,24.50537634408602
Paciuksenkatu,11,24.741935483870968,24.50537634408602
Armas Launiksen katu,4,6.150943396226415,5.264150943396227
Armas Launiksen katu,5,6.4,5.833333333333333
Armas Launiksen katu,6,7.983050847457627,7.5423728813559325
Armas Launiksen katu,7,6.466666666666667,5.616666666666666
Armas Launiksen katu,8,6.403225806451613,6.17741935483871
Armas Launiksen katu,9,5.7,5.116666666666666
Armas Launiksen katu,10,4.0,3.475
Armas Launiksen katu,11,4.0,3.475
Katariina Saksilaisen katu,4,21.735632183908045,23.183908045977013
Katariina Saksilaisen katu,5,28.591397849462364,29.526881720430108
Katariina Saksilaisen katu,6,34.522222222222226,35.166666666666664
Katariina Saksilaisen katu,7,28.182795698924732,28.946236559139784
Katariina Saksilaisen katu,8,26.72043010752688,28.35483870967742
Katariina Saksilaisen katu,9,16.344444444444445,17.033333333333335
Katariina Saksilaisen katu,10,10.806451612903226,10.666666666666666
Katariina Saksilaisen katu,11,10.806451612903226,10.666666666666666
Viikin normaalikoulu,4,18.2183908045977,20.149425287356323
Viikin normaalikoulu,5,27.322580645161292,31.666666666666668
Viikin normaalikoulu,6,33.233333333333334,39.34444444444444
Viikin normaalikoulu,7,31.623655913978496,35.30107526881721
Viikin normaalikoulu,8,24.483870967741936,28.956989247311828
Viikin normaalikoulu,9,14.88888888888889,18.855555555555554
Viikin normaalikoulu,10,9.021739130434783,11.652173913043478
Viikin normaalikoulu,11,9.021739130434783,11.652173913043478
Merihaka,4,44.10344827586207,44.42528735632184
Merihaka,5,64.15053763440861,65.21505376344086
Merihaka,6,88.81111111111112,88.75555555555556
Merihaka,7,87.6989247311828,87.51612903225806
Merihaka,8,76.12903225806451,76.09677419354838
Merihaka,9,56.7,57.077777777777776
Merihaka,10,36.11827956989247,35.75268817204301
Merihaka,11,36.11827956989247,35.75268817204301
Elfvik,4,7.098591549295775,7.408450704225352
Elfvik,5,8.606741573033707,8.55056179775281
Elfvik,6,8.460674157303371,8.719101123595506
Elfvik,7,7.193548387096774,6.935483870967742
Elfvik,8,5.784090909090909,5.704545454545454
Elfvik,9,4.7,4.775
Elfvik,10,3.3278688524590163,3.2295081967213113
Elfvik,11,3.3278688524590163,3.2295081967213113
Viikin tiedepuisto,4,43.27906976744186,43.22093023255814
Viikin tiedepuisto,5,57.623655913978496,57.526881720430104
Viikin tiedepuisto,6,72.04444444444445,72.2
Viikin tiedepuisto,7,63.763440860215056,64.24731182795699
Viikin tiedepuisto,8,54.956989247311824,54.75268817204301
Viikin tiedepuisto,9,36.22222222222222,36.82222222222222
Viikin tiedepuisto,10,21.43010752688172,21.72043010752688
Viikin tiedepuisto,11,21.43010752688172,21.72043010752688
Mäkitorpantie,4,13.974025974025974,13.480519480519481
Mäkitorpantie,5,20.5125,19.7875
Mäkitorpantie,6,15.26984126984127,14.412698412698413
Mäkitorpantie,7,12.070422535211268,12.0
Mäkitorpantie,8,9.688172043010752,9.924731182795698
Mäkitorpantie,9,7.710843373493976,7.867469879518072
Mäkitorpantie,10,5.076923076923077,4.961538461538462
Mäkitorpantie,11,5.076923076923077,4.961538461538462
Siltavoudintie,4,10.127906976744185,9.686046511627907
Siltavoudintie,5,12.838709677419354,12.333333333333334
Siltavoudintie,6,13.344444444444445,12.877777777777778
Siltavoudintie,7,10.043010752688172,9.32258064516129
Siltavoudintie,8,11.688172043010752,10.774193548387096
Siltavoudintie,9,7.685393258426966,6.898876404494382
Siltavoudintie,10,4.303370786516854,4.202247191011236
Siltavoudintie,11,4.303370786516854,4.202247191011236
Ruskeasuon varikko,4,15.411764705882353,14.858823529411765
Ruskeasuon varikko,5,21.978494623655912,21.559139784946236
Ruskeasuon varikko,6,27.433333333333334,27.266666666666666
Ruskeasuon varikko,7,26.13978494623656,26.010752688172044
Ruskeasuon varikko,8,23.311827956989248,23.322580645161292
Ruskeasuon varikko,9,16.977777777777778,17.022222222222222
Ruskeasuon varikko,10,10.89010989010989,11.054945054945055
Ruskeasuon varikko,11,10.89010989010989,11.054945054945055
Workshop Konala,4,1.0,0.0
Workshop Konala,5,39.75761962105187,39.75697043354571
Workshop Konala,6,50.05596773976007,50.03646016874544
Workshop Konala,7,44.87509422561094,44.83906542571891
Workshop Konala,8,42.0579049538524,42.00460390586893
Workshop Konala,9,29.779280546002088,29.698641047373798
Workshop Konala,10,18.316620756614626,18.220855252140932
Workshop Konala,11,18.316620756614626,18.220855252140932
Betonimies,4,9.321428571428571,9.202380952380953
Betonimies,5,11.881720430107526,11.602150537634408
Betonimies,6,14.766666666666667,14.677777777777777
Betonimies,7,12.725274725274724,12.538461538461538
Betonimies,8,13.397849462365592,12.956989247311828
Betonimies,9,11.539325842696629,11.674157303370787
Betonimies,10,7.535714285714286,8.119047619047619
Betonimies,11,7.535714285714286,8.119047619047619
Von Daehnin katu,4,7.035294117647059,7.270588235294118
Von Daehnin katu,5,9.13978494623656,9.602150537634408
Von Daehnin katu,6,11.344444444444445,11.822222222222223
Von Daehnin katu,7,10.03225806451613,10.419354838709678
Von Daehnin katu,8,9.76086956521739,10.369565217391305
Von Daehnin katu,9,6.111111111111111,6.366666666666666
Von Daehnin katu,10,3.661764705882353,3.588235294117647
Von Daehnin katu,11,3.661764705882353,3.588235294117647
Agronominkatu,4,13.035294117647059,14.141176470588235
Agronominkatu,5,18.06451612903226,19.838709677419356
Agronominkatu,6,24.155555555555555,27.61111111111111
Agronominkatu,7,20.172043010752688,22.774193548387096
Agronominkatu,8,16.591397849462364,19.419354838709676
Agronominkatu,9,11.422222222222222,13.033333333333333
Agronominkatu,10,6.623655913978495,7.806451612903226
Agronominkatu,11,6.623655913978495,7.806451612903226
Kirkkoherrantie,4,8.216867469879517,8.433734939759036
Kirkkoherrantie,5,12.33695652173913,11.815217391304348
Kirkkoherrantie,6,16.788888888888888,16.377777777777776
Kirkkoherrantie,7,14.086021505376344,13.419354838709678
Kirkkoherrantie,8,10.24731182795699,9.989247311827956
Kirkkoherrantie,9,7.022471910112359,7.168539325842697
Kirkkoherrantie,10,4.1477272727272725,3.8295454545454546
Kirkkoherrantie,11,4.1477272727272725,3.8295454545454546
Tuulimäki,4,5.858974358974359,6.051282051282051
Tuulimäki,5,8.376344086021506,8.03225806451613
Tuulimäki,6,12.833333333333334,12.322222222222223
Tuulimäki,7,9.21505376344086,8.881720430107526
Tuulimäki,8,9.64516129032258,9.483870967741936
Tuulimäki,9,6.98876404494382,6.831460674157303
Tuulimäki,10,4.795454545454546,4.681818181818182
Tuulimäki,11,4.795454545454546,4.681818181818182
Opastinsilta,4,26.458333333333332,24.5
Opastinsilta,5,42.505376344086024,40.043010752688176
Opastinsilta,6,59.2,42.9
Opastinsilta,7,46.10752688172043,31.419354838709676
Opastinsilta,8,60.795698924731184,38.86021505376344
Opastinsilta,9,43.43333333333333,27.5
Opastinsilta,10,28.559139784946236,19.107526881720432
Opastinsilta,11,28.559139784946236,19.107526881720432
Vanha Viertotie,4,19.6125,18.575
Vanha Viertotie,5,29.467391304347824,28.467391304347824
Vanha Viertotie,6,35.63333333333333,35.355555555555554
Vanha Viertotie,7,28.344086021505376,28.27956989247312
Vanha Viertotie,8,31.43010752688172,31.247311827956988
Vanha Viertotie,9,26.233333333333334,26.27777777777778
Vanha Viertotie,10,16.032258064516128,16.333333333333332
Vanha Viertotie,11,16.032258064516128,16.333333333333332
Kustaankartano,4,10.74468085106383,9.02127659574468
Kustaankartano,5,13.197530864197532,11.518518518518519
Kustaankartano,6,17.61111111111111,15.7
Kustaankartano,7,15.86021505376344,13.666666666666666
Kustaankartano,8,13.774193548387096,12.075268817204302
Kustaankartano,9,8.438202247191011,7.47191011235955
Kustaankartano,10,3.7976190476190474,3.5238095238095237
Kustaankartano,11,3.7976190476190474,3.5238095238095237
Vesakkotie,4,14.8125,15.5375
Vesakkotie,5,17.322580645161292,17.817204301075268
Vesakkotie,6,20.866666666666667,21.377777777777776
Vesakkotie,7,16.225806451612904,16.688172043010752
Vesakkotie,8,16.666666666666668,16.989247311827956
Vesakkotie,9,12.303370786516854,12.157303370786517
Vesakkotie,10,6.640449438202247,6.640449438202247
Vesakkotie,11,6.640449438202247,6.640449438202247
Thalianaukio,4,20.3125,20.2625
Thalianaukio,5,22.881720430107528,22.623655913978496
Thalianaukio,6,32.51111111111111,33.144444444444446
Thalianaukio,7,22.946236559139784,22.752688172043012
Thalianaukio,8,22.096774193548388,22.021505376344088
Thalianaukio,9,14.755555555555556,14.377777777777778
Thalianaukio,10,9.423913043478262,9.271739130434783
Thalianaukio,11,9.423913043478262,9.271739130434783
Kylävoudintie,4,14.050632911392405,13.569620253164556
Kylävoudintie,5,17.13978494623656,16.225806451612904
Kylävoudintie,6,20.744444444444444,20.322222222222223
Kylävoudintie,7,16.612903225806452,16.204301075268816
Kylävoudintie,8,16.698924731182796,16.50537634408602
Kylävoudintie,9,11.466666666666667,11.033333333333333
Kylävoudintie,10,7.793478260869565,7.478260869565218
Kylävoudintie,11,7.793478260869565,7.478260869565218
Otto Brandtin tie,4,14.430379746835444,15.329113924050633
Otto Brandtin tie,5,21.365591397849464,23.0
Otto Brandtin tie,6,28.38888888888889,29.988888888888887
Otto Brandtin tie,7,24.096774193548388,26.032258064516128
Otto Brandtin tie,8,21.344086021505376,22.806451612903224
Otto Brandtin tie,9,15.066666666666666,17.122222222222224
Otto Brandtin tie,10,9.793478260869565,10.706521739130435
Otto Brandtin tie,11,9.793478260869565,10.706521739130435
Relanderinaukio,4,17.82278481012658,17.21518987341772
Relanderinaukio,5,27.311827956989248,26.666666666666668
Relanderinaukio,6,32.522222222222226,31.788888888888888
Relanderinaukio,7,26.35483870967742,25.322580645161292
Relanderinaukio,8,24.903225806451612,24.27956989247312
Relanderinaukio,9,13.911111111111111,13.544444444444444
Relanderinaukio,10,7.870967741935484,7.43010752688172
Relanderinaukio,11,7.870967741935484,7.43010752688172
Valimotie,4,25.50632911392405,25.974683544303797
Valimotie,5,35.225806451612904,37.01075268817204
Valimotie,6,46.74444444444445,48.77777777777778
Valimotie,7,42.913978494623656,44.956989247311824
Valimotie,8,43.903225806451616,45.24731182795699
Valimotie,9,32.98888888888889,35.74444444444445
Valimotie,10,18.417582417582416,18.846153846153847
Valimotie,11,18.417582417582416,18.846153846153847
Pajamäki,4,17.025316455696203,17.11392405063291
Pajamäki,5,22.268817204301076,22.9247311827957
Pajamäki,6,28.988888888888887,29.3
Pajamäki,7,25.419354838709676,25.688172043010752
Pajamäki,8,22.634408602150536,22.537634408602152
Pajamäki,9,13.696629213483146,13.764044943820224
Pajamäki,10,7.880434782608695,7.956521739130435
Pajamäki,11,7.880434782608695,7.956521739130435
Hernepellontie,4,10.371794871794872,10.628205128205128
Hernepellontie,5,14.655913978494624,15.150537634408602
Hernepellontie,6,17.22222222222222,18.344444444444445
Hernepellontie,7,16.172043010752688,17.043010752688172
Hernepellontie,8,15.56989247311828,15.935483870967742
Hernepellontie,9,8.955555555555556,9.2
Hernepellontie,10,5.774193548387097,5.935483870967742
Hernepellontie,11,5.774193548387097,5.935483870967742
Käskynhaltijantie,4,8.326086956521738,7.260869565217392
Käskynhaltijantie,5,11.304878048780488,10.21951219512195
Käskynhaltijantie,6,15.55056179775281,14.539325842696629
Käskynhaltijantie,7,12.881720430107526,11.365591397849462
Käskynhaltijantie,8,10.24731182795699,8.526881720430108
Käskynhaltijantie,9,8.377777777777778,5.977777777777778
Käskynhaltijantie,10,4.886363636363637,4.193181818181818
Käskynhaltijantie,11,4.886363636363637,4.193181818181818
Tupasaarentie,4,12.584415584415584,13.285714285714286
Tupasaarentie,5,17.50537634408602,18.032258064516128
Tupasaarentie,6,22.07777777777778,23.055555555555557
Tupasaarentie,7,19.118279569892472,19.376344086021504
Tupasaarentie,8,16.473118279569892,17.161290322580644
Tupasaarentie,9,11.11111111111111,12.033333333333333
Tupasaarentie,10,6.543478260869565,8.0
Tupasaarentie,11,6.543478260869565,8.0
Lepolantie,4,10.73076923076923,12.487179487179487
Lepolantie,5,11.623655913978494,12.870967741935484
Lepolantie,6,16.288888888888888,17.022222222222222
Lepolantie,7,12.782608695652174,13.576086956521738
Lepolantie,8,11.516129032258064,12.516129032258064
Lepolantie,9,6.766666666666667,7.344444444444444
Lepolantie,10,4.089887640449438,4.280898876404494
Lepolantie,11,4.089887640449438,4.280898876404494
Petter Wetterin tie,4,55.88157894736842,59.026315789473685
Petter Wetterin tie,5,83.61290322580645,85.08602150537635
Petter Wetterin tie,6,111.58888888888889,112.95555555555555
Petter Wetterin tie,7,100.66666666666667,103.2258064516129
Petter Wetterin tie,8,83.89247311827957,85.93548387096774
Petter Wetterin tie,9,54.15555555555556,55.022222222222226
Petter Wetterin tie,10,34.32258064516129,34.88172043010753
Petter Wetterin tie,11,34.32258064516129,34.88172043010753
Huopalahden asema,4,26.594202898550726,26.08695652173913
Huopalahden asema,5,36.41935483870968,35.774193548387096
Huopalahden asema,6,57.48888888888889,56.82222222222222
Huopalahden asema,7,42.623655913978496,42.11827956989247
Huopalahden asema,8,41.73118279569893,41.483870967741936
Huopalahden asema,9,28.955555555555556,28.433333333333334
Huopalahden asema,10,18.516129032258064,18.483870967741936
Huopalahden asema,11,18.516129032258064,18.483870967741936
Aulangontie,4,7.881578947368421,7.552631578947368
Aulangontie,5,11.505376344086022,10.741935483870968
Aulangontie,6,15.122222222222222,14.922222222222222
Aulangontie,7,13.817204301075268,13.602150537634408
Aulangontie,8,10.35483870967742,9.924731182795698
Aulangontie,9,6.6,6.111111111111111
Aulangontie,10,4.966292134831461,4.831460674157303
Aulangontie,11,4.966292134831461,4.831460674157303
Ida Aalbergin tie,4,16.275,15.4
Ida Aalbergin tie,5,16.074074074074073,15.25925925925926
Ida Aalbergin tie,6,22.933333333333334,23.11111111111111
Ida Aalbergin tie,7,21.655913978494624,21.247311827956988
Ida Aalbergin tie,8,16.68235294117647,16.75294117647059
Ida Aalbergin tie,9,13.655555555555555,13.722222222222221
Ida Aalbergin tie,10,8.956989247311828,8.688172043010752
Ida Aalbergin tie,11,8.956989247311828,8.688172043010752
